Object_ID, Length, Assignment
363032-1,134,NA
363034-1,147,NA
363035-1,170,NA
363036-1,150,NA
363052-1,170,NA
363057-1,99,NA
363063-1,150,NA
363068-1,76,NA
363077-1,124,NA
363083-1,135,NA
363084-1,127,NA
363086-1,133,NA
363089-1,164,1280
363098-1,87,NA
363099-1,129,28901
363102-1,170,NA
363103-1,101,NA
363104-1,134,NA
363105-1,118,NA
363108-1,82,NA
363113-1,99,NA
363125-1,127,NA
363140-1,136,NA
363146-1,129,NA
363147-1,132,NA
363148-1,133,NA
363149-1,134,NA
363150-1,137,NA
363152-1,66,NA
363154-1,91,NA
363158-1,128,NA
363161-1,151,NA
363163-1,137,NA
363169-1,62,NA
363171-1,111,NA
363172-1,142,NA
363177-1,154,NA
363178-1,124,NA
363179-1,130,NA
363184-1,73,NA
363190-1,119,87883
363192-1,141,NA
363195-1,123,NA
363198-1,159,1318
363204-1,161,85698
363208-1,80,NA
363213-1,127,NA
363218-1,156,NA
363220-1,90,562
363221-1,162,1747
363227-1,77,NA
363235-1,116,NA
363238-1,162,NA
363240-1,130,NA
363245-1,124,NA
363246-1,129,NA
363248-1,140,NA
363249-1,79,NA
363254-1,165,NA
363260-1,170,562
363261-1,128,NA
363262-1,170,NA
363263-1,161,NA
363266-1,136,NA
363267-1,65,NA
363283-1,122,NA
363284-1,83,NA
363288-1,166,NA
363291-1,133,1747
363299-1,85,NA
363302-1,76,NA
363311-1,133,NA
363315-1,91,1076
363316-1,149,NA
363318-1,100,NA
363321-1,135,NA
363329-1,125,NA
363330-1,72,NA
363332-1,66,562
363333-1,65,NA
363339-1,163,1747
363340-1,140,NA
363341-1,165,NA
363342-1,103,NA
363347-1,102,NA
363349-1,104,NA
363350-1,144,NA
363356-1,131,NA
363363-1,159,562
363365-1,119,NA
363366-1,148,1747
363369-1,169,NA
363375-1,141,NA
363377-1,164,NA
363378-1,135,NA
363379-1,129,NA
363388-1,170,NA
363398-1,128,NA
363403-1,133,NA
363406-1,81,NA
363411-1,123,NA
363413-1,142,NA
363419-1,145,NA
363426-1,136,NA
363433-1,79,NA
363441-1,116,NA
363445-1,134,1747
363449-1,103,NA
363462-1,131,NA
363469-1,108,NA
363471-1,165,562
363472-1,166,NA
363474-1,152,NA
363475-1,112,NA
363479-1,136,NA
363487-1,131,NA
363488-1,133,225324
363489-1,102,NA
363493-1,170,NA
363495-1,155,NA
363497-1,90,NA
363505-1,126,NA
363507-1,77,NA
363511-1,71,NA
363524-1,133,NA
363538-1,153,501479
363539-1,152,NA
363541-1,126,NA
363555-1,156,NA
363556-1,135,NA
363557-1,101,NA
363561-1,164,NA
363563-1,139,NA
363575-1,99,NA
363576-1,97,562
363578-1,72,NA
363587-1,74,NA
363592-1,169,NA
363595-1,157,NA
363599-1,154,NA
363604-1,131,NA
363609-1,99,NA
363615-1,153,316
363618-1,116,NA
363621-1,127,NA
363624-1,98,NA
363628-1,154,NA
363633-1,166,623
363635-1,102,NA
363642-1,136,NA
363653-1,88,NA
363654-1,137,NA
363663-1,165,NA
363666-1,122,NA
363671-1,65,29388
363674-1,86,NA
363680-1,129,NA
363686-1,127,NA
363687-1,73,NA
363692-1,143,NA
363694-1,150,NA
363696-1,170,NA
363699-1,78,NA
363700-1,137,NA
363703-1,67,562
363704-1,134,562
363708-1,134,117207
363712-1,168,NA
363713-1,162,NA
363721-1,164,721785
363722-1,88,NA
363727-1,144,1282
363729-1,92,NA
363748-1,82,NA
363754-1,138,1747
363755-1,170,NA
363756-1,157,NA
363760-1,107,1270
363763-1,114,NA
363765-1,146,NA
363768-1,134,NA
363771-1,170,NA
363777-1,164,NA
363793-1,170,NA
363796-1,87,562
363798-1,127,NA
363807-1,92,NA
363809-1,91,NA
363816-1,143,NA
363818-1,127,NA
363821-1,151,NA
363822-1,86,NA
363823-1,133,NA
363835-1,116,87883
363837-1,127,NA
363839-1,148,NA
363848-1,116,NA
363856-1,68,NA
363857-1,165,NA
363859-1,84,NA
363868-1,137,NA
363869-1,164,1747
363870-1,94,NA
363888-1,107,NA
363890-1,151,NA
363891-1,95,NA
363896-1,119,NA
363897-1,170,NA
363899-1,76,NA
363900-1,151,NA
363905-1,170,329
363906-1,169,NA
363918-1,145,NA
363921-1,101,NA
363923-1,122,NA
363927-1,166,NA
363930-1,129,NA
363932-1,83,715
363954-1,152,28901
363955-1,153,NA
363962-1,60,NA
363965-1,74,NA
363967-1,83,NA
363974-1,108,NA
363985-1,134,NA
363989-1,79,NA
363992-1,129,NA
363994-1,84,562
363999-1,121,NA
364005-1,135,NA
364011-1,123,NA
364015-1,73,562
364019-1,132,562
364026-1,129,NA
364027-1,121,NA
364028-1,152,NA
364029-1,125,NA
364036-1,162,562
364037-1,148,NA
364038-1,140,NA
364040-1,170,NA
364042-1,68,NA
364046-1,132,NA
364056-1,75,NA
364057-1,157,NA
364058-1,72,NA
364059-1,83,NA
364067-1,148,NA
364069-1,117,NA
364076-1,115,562
364077-1,160,NA
364085-1,122,NA
364086-1,128,NA
364088-1,93,NA
364099-1,64,NA
364101-1,164,NA
364103-1,66,NA
364106-1,93,NA
364107-1,71,NA
364108-1,122,NA
364113-1,128,NA
364115-1,115,1280
364117-1,117,NA
364131-1,102,NA
364138-1,137,NA
364139-1,131,NA
364140-1,88,NA
364141-1,147,NA
364147-1,133,NA
364151-1,128,NA
364154-1,129,NA
364159-1,135,28901
364160-1,157,562
364168-1,155,562
364170-1,128,NA
364171-1,123,NA
364179-1,165,NA
364180-1,124,NA
364181-1,141,NA
364183-1,132,NA
364186-1,129,NA
364188-1,133,NA
364195-1,148,NA
364204-1,136,NA
364208-1,149,NA
364210-1,138,NA
364211-1,159,NA
364217-1,167,NA
364224-1,150,NA
364226-1,165,NA
364233-1,167,562
364237-1,148,NA
364240-1,136,NA
364243-1,99,NA
364247-1,133,NA
364249-1,125,NA
364253-1,64,NA
364259-1,132,NA
364267-1,138,562
364282-1,115,NA
364290-1,112,NA
364295-1,114,NA
364300-1,127,NA
364304-1,126,NA
364306-1,119,NA
364314-1,136,NA
364316-1,170,NA
364317-1,87,NA
364321-1,126,40324
364327-1,133,NA
364335-1,134,NA
364339-1,160,NA
364357-1,137,NA
364359-1,151,NA
364362-1,117,NA
364368-1,131,NA
364371-1,114,NA
364375-1,159,NA
364378-1,153,562
364382-1,115,NA
364388-1,116,NA
364389-1,125,NA
364390-1,127,NA
364391-1,103,NA
364395-1,130,NA
364412-1,111,NA
364416-1,102,NA
364418-1,126,NA
364421-1,85,NA
364425-1,159,NA
364433-1,133,NA
364437-1,141,NA
364438-1,74,NA
364446-1,119,NA
364453-1,110,NA
364454-1,63,NA
364459-1,170,NA
364461-1,170,NA
364471-1,104,NA
364472-1,124,NA
364476-1,95,NA
364481-1,134,NA
364485-1,94,NA
364486-1,115,NA
364487-1,80,NA
364493-1,87,NA
364502-1,136,NA
364504-1,118,NA
364509-1,156,NA
364516-1,144,NA
364521-1,146,2746
364523-1,101,NA
364530-1,135,NA
364534-1,145,NA
364547-1,132,NA
364548-1,152,NA
364557-1,169,NA
364560-1,110,NA
364564-1,125,NA
364567-1,165,NA
364578-1,129,NA
364580-1,129,NA
364586-1,158,NA
364590-1,139,NA
364598-1,79,NA
364601-1,71,NA
364608-1,159,391601
364609-1,158,562
364611-1,165,NA
364613-1,89,303
364618-1,120,NA
364619-1,135,NA
364630-1,167,NA
364633-1,81,NA
364634-1,105,484
364642-1,119,152500
364643-1,132,1747
364650-1,170,NA
364652-1,124,NA
364653-1,167,562
364663-1,159,562
364670-1,101,1747
364671-1,136,NA
364672-1,99,NA
364676-1,94,NA
364683-1,82,NA
364684-1,167,NA
364695-1,145,NA
364699-1,102,562
364706-1,62,NA
364711-1,135,NA
364714-1,132,43675
364718-1,139,NA
364719-1,91,NA
364741-1,170,NA
364746-1,115,NA
364748-1,134,NA
364757-1,149,NA
364760-1,62,NA
364770-1,112,NA
364772-1,156,NA
364778-1,82,NA
364779-1,78,NA
364783-1,102,NA
364796-1,147,NA
364800-1,80,NA
364801-1,61,562
364802-1,139,1747
364804-1,79,NA
364805-1,87,NA
364806-1,125,NA
364813-1,170,562
364814-1,166,NA
364822-1,159,NA
364827-1,132,NA
364833-1,167,NA
364834-1,161,NA
364835-1,101,NA
364842-1,123,NA
364856-1,161,NA
364860-1,103,NA
364870-1,170,NA
364871-1,70,NA
364872-1,105,NA
364876-1,124,NA
364878-1,125,106590
364886-1,153,NA
364892-1,115,NA
364898-1,112,NA
364901-1,126,NA
364902-1,157,NA
364904-1,121,NA
364911-1,134,NA
364912-1,155,484
364914-1,109,NA
364916-1,170,NA
364945-1,127,NA
364949-1,170,158080
364951-1,157,NA
364952-1,101,NA
364953-1,65,NA
364956-1,78,NA
364969-1,135,303
364970-1,164,NA
364972-1,63,NA
364978-1,99,NA
364979-1,139,562
364980-1,159,1747
364983-1,125,NA
364984-1,147,NA
364991-1,137,NA
364992-1,65,NA
364997-1,130,NA
364998-1,121,NA
365016-1,92,NA
365022-1,154,NA
365023-1,95,NA
365026-1,158,NA
365030-1,136,NA
365037-1,140,NA
365038-1,160,NA
365041-1,120,NA
365052-1,143,NA
365053-1,89,NA
365058-1,86,NA
365065-1,97,294
365076-1,116,NA
365078-1,98,NA
365083-1,141,NA
365091-1,85,NA
365093-1,165,NA
365096-1,131,NA
365098-1,61,NA
365101-1,148,NA
365103-1,146,NA
365109-1,134,NA
365111-1,151,NA
365113-1,148,NA
365117-1,85,NA
365118-1,170,NA
365119-1,145,NA
365123-1,124,NA
365125-1,170,NA
365126-1,141,1747
365127-1,157,NA
365131-1,142,NA
365137-1,132,1290
365139-1,136,NA
365140-1,65,NA
365146-1,154,NA
365148-1,89,NA
365154-1,147,1747
365165-1,84,1747
365167-1,123,NA
365168-1,145,NA
365170-1,136,NA
365172-1,136,NA
365173-1,159,NA
365177-1,137,NA
365179-1,77,NA
365180-1,133,NA
365185-1,142,NA
365189-1,149,NA
365194-1,65,NA
365198-1,149,NA
365200-1,141,NA
365201-1,136,926
365203-1,151,NA
365206-1,98,NA
365208-1,164,NA
365222-1,123,NA
365223-1,140,329
365224-1,137,NA
365236-1,80,NA
365237-1,161,NA
365241-1,155,NA
365243-1,135,NA
365246-1,138,1747
365250-1,132,NA
365256-1,170,NA
365266-1,130,NA
365268-1,82,NA
365272-1,140,NA
365273-1,160,287
365276-1,170,NA
365278-1,148,NA
365280-1,138,NA
365290-1,145,NA
365298-1,150,NA
365300-1,68,NA
365301-1,105,NA
365303-1,99,562
365317-1,61,NA
365324-1,94,NA
365329-1,159,NA
365331-1,151,NA
365332-1,126,NA
365335-1,75,NA
365336-1,88,NA
365339-1,143,NA
365340-1,91,NA
365341-1,95,NA
365343-1,160,NA
365346-1,155,NA
365347-1,133,NA
365348-1,135,NA
365354-1,154,562
365355-1,77,NA
365359-1,131,NA
365365-1,150,40324
365375-1,123,NA
365376-1,146,NA
365384-1,103,NA
365386-1,152,NA
365387-1,169,158080
365389-1,157,NA
365392-1,170,721785
365404-1,122,NA
365410-1,161,NA
365412-1,158,NA
365419-1,88,NA
365421-1,123,NA
365431-1,142,NA
365434-1,124,NA
365440-1,109,NA
365441-1,141,NA
365443-1,136,NA
365445-1,119,NA
365446-1,108,NA
365457-1,155,1313
365461-1,104,NA
365463-1,96,NA
365478-1,65,562
365482-1,122,NA
365489-1,137,NA
365502-1,72,NA
365510-1,151,NA
365520-1,147,NA
365523-1,109,NA
365524-1,170,NA
365531-1,120,NA
365533-1,123,NA
365534-1,75,NA
365538-1,130,NA
365539-1,63,NA
365541-1,134,NA
365547-1,170,NA
365549-1,127,NA
365559-1,166,NA
365560-1,149,NA
365561-1,145,NA
365566-1,155,NA
365569-1,165,NA
365573-1,149,NA
365575-1,159,1308
365585-1,147,NA
365597-1,138,NA
365600-1,119,NA
365604-1,159,NA
365605-1,131,NA
365610-1,90,NA
365613-1,125,NA
365614-1,131,NA
365619-1,131,NA
365621-1,156,NA
365624-1,163,NA
365625-1,119,NA
365633-1,129,NA
365646-1,139,NA
365649-1,108,NA
365651-1,133,562
365653-1,170,NA
365654-1,170,NA
365656-1,165,NA
365662-1,87,NA
365672-1,143,NA
365677-1,170,NA
365681-1,130,NA
365685-1,140,NA
365686-1,127,NA
365688-1,113,NA
365690-1,133,NA
365691-1,137,NA
365692-1,154,NA
365693-1,130,NA
365695-1,141,152480
365698-1,166,562
365701-1,153,1747
365714-1,146,NA
365719-1,100,NA
365722-1,109,NA
365725-1,170,NA
365732-1,86,40214
365737-1,170,1747
365745-1,97,NA
365747-1,144,1747
365750-1,162,NA
365751-1,132,NA
365752-1,88,NA
365754-1,169,NA
365756-1,112,152480
365758-1,87,NA
365760-1,164,NA
365761-1,154,NA
365762-1,72,NA
365765-1,130,NA
365767-1,133,NA
365768-1,161,NA
365780-1,110,NA
365790-1,146,29385
365795-1,125,NA
365796-1,161,NA
365798-1,87,NA
365801-1,106,NA
365802-1,158,NA
365806-1,145,NA
365814-1,153,NA
365816-1,111,NA
365818-1,110,1747
365820-1,140,NA
365821-1,84,NA
365822-1,161,NA
365827-1,145,NA
365829-1,137,NA
365831-1,118,NA
365833-1,136,1748
365834-1,129,NA
365838-1,133,NA
365842-1,133,NA
365853-1,170,NA
365854-1,168,NA
365856-1,126,NA
365866-1,163,NA
365869-1,135,1747
365876-1,100,NA
365877-1,146,NA
365878-1,80,NA
365885-1,93,562
365886-1,166,NA
365889-1,107,NA
365892-1,127,NA
365893-1,137,NA
365896-1,124,NA
365900-1,166,623
365905-1,150,NA
365912-1,100,NA
365915-1,101,NA
365917-1,163,562
365921-1,162,NA
365922-1,161,NA
365924-1,83,NA
365926-1,81,NA
365927-1,142,NA
365929-1,162,NA
365930-1,151,NA
365931-1,134,NA
365933-1,139,NA
365941-1,120,NA
365942-1,164,NA
365946-1,152,NA
365948-1,84,NA
365949-1,76,NA
365950-1,129,NA
365951-1,87,NA
365952-1,82,NA
365956-1,151,NA
365957-1,153,NA
365964-1,128,1747
365966-1,107,NA
365968-1,138,NA
365970-1,158,NA
365972-1,156,NA
365975-1,138,NA
365978-1,131,NA
365988-1,71,NA
366011-1,170,NA
366013-1,113,NA
366014-1,143,NA
366016-1,149,562
366025-1,118,NA
366029-1,106,NA
366031-1,128,1747
366032-1,132,NA
366033-1,129,NA
366036-1,161,NA
366044-1,100,NA
366045-1,155,NA
366051-1,133,NA
366054-1,122,NA
366056-1,107,NA
366063-1,105,NA
366076-1,104,NA
366078-1,122,NA
366084-1,82,NA
366085-1,132,NA
366088-1,93,NA
366096-1,148,NA
366097-1,113,NA
366098-1,98,NA
366111-1,90,NA
366113-1,126,NA
366123-1,75,562
366124-1,126,NA
366126-1,72,NA
366134-1,167,NA
366135-1,127,NA
366139-1,141,NA
366141-1,89,NA
366145-1,169,562
366154-1,147,NA
366166-1,126,NA
366168-1,81,294
366169-1,143,NA
366181-1,65,NA
366185-1,133,305
366190-1,144,1747
366191-1,63,NA
366192-1,140,114
366193-1,134,NA
366198-1,131,NA
366210-1,104,NA
366217-1,125,562
366225-1,88,NA
366227-1,148,NA
366232-1,163,NA
366233-1,126,NA
366235-1,133,NA
366242-1,75,NA
366248-1,140,NA
366256-1,170,NA
366257-1,152,NA
366258-1,110,NA
366265-1,166,NA
366266-1,127,NA
366270-1,153,NA
366276-1,132,NA
366281-1,154,NA
366282-1,131,NA
366290-1,127,NA
366295-1,116,NA
366305-1,170,NA
366307-1,130,NA
366308-1,159,NA
366321-1,66,NA
366323-1,80,NA
366324-1,100,NA
366332-1,133,1747
366334-1,154,NA
366335-1,85,NA
366339-1,130,NA
366340-1,79,562
366344-1,151,NA
366345-1,131,NA
366350-1,128,NA
366358-1,162,NA
366359-1,140,NA
366360-1,167,NA
366363-1,135,NA
366366-1,118,562
366368-1,131,NA
366371-1,106,1747
366372-1,164,NA
366376-1,170,NA
366380-1,72,NA
366381-1,163,NA
366382-1,117,NA
366392-1,141,NA
366403-1,79,NA
366406-1,140,NA
366410-1,89,NA
366415-1,136,NA
366418-1,128,NA
366420-1,133,NA
366422-1,60,NA
366423-1,152,48296
366431-1,79,NA
366437-1,93,NA
366447-1,81,NA
366451-1,133,NA
366452-1,122,NA
366453-1,132,NA
366457-1,61,NA
366460-1,66,1747
366461-1,170,NA
366476-1,103,NA
366481-1,145,NA
366492-1,154,NA
366494-1,165,NA
366500-1,88,NA
366501-1,60,562
366504-1,105,NA
366507-1,131,NA
366509-1,119,NA
366510-1,170,NA
366519-1,135,NA
366520-1,130,NA
366527-1,166,NA
366530-1,152,NA
366531-1,105,NA
366532-1,67,NA
366538-1,109,NA
366541-1,134,NA
366543-1,132,NA
366551-1,124,NA
366553-1,102,NA
366556-1,118,NA
366572-1,137,1747
366577-1,153,NA
366588-1,131,NA
366596-1,148,NA
366609-1,78,NA
366612-1,158,NA
366626-1,86,NA
366628-1,146,NA
366633-1,122,NA
366636-1,72,NA
366640-1,101,NA
366648-1,139,1270
366649-1,133,562
366655-1,134,NA
366658-1,126,NA
366663-1,136,NA
366666-1,159,NA
366668-1,68,NA
366669-1,92,NA
366679-1,132,NA
366688-1,72,562
366689-1,153,1747
366694-1,89,NA
366698-1,132,NA
366702-1,164,NA
366703-1,120,994692
366709-1,125,NA
366717-1,135,NA
366720-1,136,NA
366722-1,136,NA
366723-1,112,NA
366724-1,113,NA
366725-1,102,562
366728-1,123,562
366730-1,170,NA
366732-1,135,1076
366733-1,141,NA
366735-1,103,NA
366753-1,140,562
366754-1,170,NA
366755-1,133,NA
366760-1,135,NA
366761-1,128,NA
366762-1,91,NA
366773-1,126,NA
366776-1,127,NA
366785-1,116,NA
366796-1,114,562
366797-1,125,NA
366801-1,93,NA
366808-1,140,NA
366811-1,135,NA
366813-1,124,NA
366814-1,137,NA
366820-1,135,NA
366822-1,163,NA
366825-1,119,NA
366827-1,128,NA
366828-1,120,NA
366830-1,94,NA
366838-1,113,NA
366846-1,115,NA
366848-1,160,1747
366851-1,87,NA
366853-1,147,NA
366860-1,159,NA
366867-1,127,NA
366874-1,134,NA
366884-1,163,1747
366885-1,161,NA
366887-1,132,NA
366888-1,101,NA
366894-1,72,1282
366895-1,73,NA
366903-1,152,NA
366906-1,87,562
366907-1,159,NA
366909-1,121,NA
366911-1,117,NA
366920-1,140,NA
366921-1,116,NA
366924-1,132,NA
366927-1,147,NA
366930-1,142,NA
366935-1,140,NA
366936-1,107,562
366947-1,159,NA
366948-1,93,NA
366952-1,160,NA
366957-1,122,NA
366963-1,141,158899
366973-1,86,NA
366977-1,132,NA
366979-1,139,NA
366982-1,132,NA
366987-1,132,NA
366992-1,129,NA
366994-1,73,NA
366995-1,120,NA
366996-1,130,NA
366998-1,140,NA
366999-1,139,NA
367002-1,150,NA
367007-1,128,NA
367008-1,131,1313
367017-1,160,NA
367018-1,134,NA
367021-1,94,NA
367026-1,130,NA
367027-1,133,NA
367028-1,90,NA
367029-1,127,NA
367031-1,61,NA
367033-1,163,NA
367035-1,134,NA
367039-1,125,NA
367043-1,154,NA
367047-1,136,NA
367059-1,127,NA
367060-1,146,NA
367061-1,161,1280
367063-1,147,NA
367071-1,124,NA
367073-1,119,NA
367074-1,103,NA
367078-1,130,NA
367088-1,161,NA
367091-1,87,NA
367092-1,94,NA
367098-1,117,NA
367105-1,151,562
367106-1,167,NA
367107-1,86,NA
367108-1,134,NA
367109-1,146,NA
367110-1,162,NA
367113-1,100,NA
367122-1,123,NA
367123-1,141,NA
367124-1,144,NA
367127-1,157,NA
367129-1,137,NA
367133-1,114,NA
367134-1,166,NA
367136-1,94,NA
367140-1,63,NA
367142-1,128,NA
367145-1,142,NA
367155-1,88,NA
367156-1,138,NA
367160-1,156,NA
367176-1,62,NA
367177-1,121,339
367180-1,128,NA
367185-1,130,NA
367198-1,114,1280
367201-1,131,NA
367205-1,124,NA
367207-1,102,NA
367210-1,71,NA
367214-1,170,1747
367215-1,64,NA
367218-1,142,NA
367233-1,154,NA
367234-1,105,644
367241-1,149,NA
367244-1,158,NA
367249-1,132,NA
367252-1,132,NA
367254-1,134,NA
367258-1,125,NA
367266-1,147,NA
367270-1,151,NA
367271-1,149,NA
367278-1,121,NA
367281-1,151,NA
367286-1,89,NA
367296-1,135,NA
367301-1,170,NA
367307-1,131,NA
367317-1,134,NA
367323-1,162,NA
367327-1,130,NA
367328-1,93,1747
367330-1,138,NA
367336-1,160,NA
367344-1,110,NA
367354-1,141,NA
367355-1,120,NA
367358-1,94,NA
367361-1,155,NA
367362-1,133,NA
367364-1,155,NA
367366-1,127,NA
367368-1,118,NA
367375-1,129,NA
367383-1,98,NA
367385-1,95,NA
367390-1,145,NA
367394-1,140,NA
367395-1,104,NA
367401-1,170,NA
367414-1,170,NA
367423-1,124,NA
367424-1,138,NA
367425-1,123,NA
367436-1,97,NA
367446-1,124,NA
367447-1,157,NA
367451-1,90,NA
367453-1,138,NA
367463-1,127,NA
367464-1,122,NA
367473-1,118,NA
367475-1,86,NA
367484-1,110,NA
367489-1,70,NA
367491-1,93,NA
367499-1,133,NA
367501-1,99,NA
367502-1,145,NA
367511-1,168,NA
367512-1,127,NA
367513-1,84,NA
367539-1,75,NA
367540-1,156,NA
367541-1,116,NA
367543-1,141,NA
367551-1,85,NA
367552-1,124,NA
367557-1,118,562
367578-1,149,NA
367581-1,144,NA
367583-1,141,NA
367586-1,164,1747
367598-1,65,1358
367600-1,166,NA
367601-1,170,NA
367602-1,166,NA
367603-1,130,NA
367605-1,126,NA
367610-1,119,NA
367615-1,160,72174
367623-1,151,NA
367625-1,157,562
367631-1,170,408
367634-1,163,NA
367636-1,114,NA
367637-1,129,NA
367643-1,147,NA
367649-1,94,NA
367651-1,89,NA
367654-1,135,NA
367655-1,96,NA
367664-1,131,NA
367671-1,142,NA
367674-1,155,NA
367678-1,154,NA
367679-1,103,NA
367689-1,131,NA
367691-1,125,NA
367693-1,93,NA
367701-1,107,562
367702-1,154,NA
367704-1,116,NA
367710-1,151,NA
367714-1,164,NA
367717-1,125,1747
367719-1,129,NA
367721-1,158,NA
367727-1,134,NA
367735-1,127,NA
367737-1,164,NA
367741-1,157,NA
367743-1,106,NA
367745-1,170,NA
367746-1,160,NA
367748-1,131,NA
367751-1,166,1747
367755-1,111,NA
367756-1,156,NA
367759-1,163,NA
367768-1,144,NA
367775-1,67,NA
367781-1,80,NA
367784-1,155,NA
367788-1,139,NA
367793-1,156,NA
367800-1,157,29388
367811-1,130,NA
367814-1,170,NA
367821-1,137,NA
367834-1,129,NA
367837-1,162,NA
367838-1,100,NA
367839-1,141,NA
367848-1,99,NA
367851-1,170,NA
367858-1,130,NA
367859-1,153,562
367860-1,107,NA
367863-1,169,NA
367870-1,152,NA
367872-1,158,NA
367887-1,90,NA
367888-1,129,NA
367890-1,90,NA
367891-1,131,NA
367898-1,117,NA
367906-1,105,NA
367910-1,125,NA
367916-1,148,1747
367920-1,137,NA
367922-1,163,NA
367925-1,84,NA
367928-1,122,NA
367933-1,166,NA
367938-1,80,NA
367944-1,130,1496
367945-1,130,NA
367951-1,164,NA
367955-1,86,562
367959-1,152,NA
367962-1,100,NA
367971-1,160,NA
367981-1,130,NA
367984-1,77,NA
367986-1,158,1282
367987-1,170,NA
367997-1,130,NA
367998-1,131,NA
368003-1,83,NA
368007-1,170,NA
368014-1,126,NA
368016-1,159,562
368019-1,82,1282
368026-1,140,NA
368031-1,170,NA
368032-1,89,NA
368033-1,85,NA
368034-1,117,NA
368036-1,155,562
368039-1,166,2001
368043-1,168,562
368053-1,134,NA
368056-1,129,NA
368059-1,90,NA
368060-1,134,NA
368063-1,151,NA
368081-1,100,NA
368086-1,157,NA
368094-1,151,NA
368099-1,132,NA
368102-1,106,NA
368114-1,145,NA
368136-1,137,NA
368137-1,147,NA
368138-1,158,NA
368139-1,64,NA
368143-1,101,NA
368145-1,86,562
368150-1,167,NA
368151-1,123,NA
368161-1,75,NA
368165-1,111,562
368169-1,141,NA
368172-1,144,NA
368174-1,131,NA
368175-1,80,1747
368191-1,90,NA
368193-1,129,NA
368195-1,108,NA
368205-1,127,NA
368214-1,143,NA
368226-1,154,NA
368237-1,170,NA
368247-1,136,NA
368248-1,125,NA
368253-1,169,562
368257-1,140,NA
368262-1,82,NA
368266-1,154,NA
368267-1,151,NA
368271-1,154,NA
368274-1,164,NA
368277-1,63,NA
368284-1,120,NA
368290-1,91,NA
368292-1,125,NA
368295-1,108,NA
368298-1,157,NA
368301-1,146,NA
368304-1,101,NA
368305-1,152,NA
368313-1,157,NA
368316-1,126,NA
368317-1,138,NA
368319-1,86,NA
368325-1,166,NA
368329-1,163,NA
368340-1,126,562
368342-1,139,NA
368346-1,71,NA
368350-1,68,NA
368358-1,129,NA
368362-1,136,NA
368364-1,122,NA
368365-1,75,NA
368368-1,133,NA
368369-1,64,NA
368375-1,163,NA
368376-1,132,NA
368380-1,97,NA
368381-1,86,NA
368383-1,133,NA
368388-1,116,NA
368389-1,137,62322
368392-1,122,1747
368395-1,160,NA
368400-1,159,2047
368404-1,122,NA
368412-1,65,NA
368413-1,115,NA
368415-1,160,NA
368420-1,147,NA
368422-1,120,NA
368423-1,126,NA
368425-1,141,NA
368429-1,170,NA
368437-1,116,NA
368453-1,87,NA
368460-1,148,NA
368467-1,130,NA
368471-1,132,NA
368477-1,111,NA
368483-1,128,NA
368487-1,135,NA
368489-1,74,562
368491-1,133,1764
368493-1,137,NA
368496-1,170,303
368502-1,132,NA
368503-1,83,NA
368505-1,162,NA
368506-1,125,NA
368510-1,122,NA
368513-1,147,NA
368532-1,146,NA
368533-1,133,NA
368534-1,107,NA
368536-1,132,NA
368538-1,128,1747
368543-1,138,NA
368545-1,149,562
368553-1,166,NA
368559-1,100,NA
368562-1,140,NA
368565-1,122,NA
368570-1,124,NA
368578-1,132,1747
368586-1,162,NA
368593-1,140,NA
368594-1,115,NA
368595-1,104,NA
368596-1,138,573
368605-1,77,NA
368619-1,126,NA
368625-1,112,NA
368630-1,95,NA
368634-1,145,NA
368638-1,114,NA
368642-1,67,NA
368644-1,113,NA
368645-1,127,NA
368647-1,83,NA
368652-1,88,NA
368665-1,157,NA
368666-1,158,408
368672-1,63,NA
368673-1,62,NA
368679-1,80,NA
368685-1,170,NA
368686-1,127,NA
368690-1,133,NA
368691-1,147,NA
368692-1,107,562
368693-1,122,NA
368695-1,165,NA
368698-1,159,NA
368699-1,154,520
368700-1,135,NA
368706-1,135,NA
368714-1,143,NA
368723-1,147,NA
368725-1,170,NA
368728-1,170,562
368738-1,82,NA
368742-1,125,NA
368746-1,108,NA
368747-1,144,NA
368751-1,131,562
368762-1,107,NA
368769-1,62,NA
368771-1,155,NA
368776-1,170,NA
368777-1,113,NA
368780-1,103,NA
368781-1,140,NA
368784-1,137,NA
368797-1,94,NA
368805-1,120,NA
368819-1,134,NA
368820-1,127,NA
368821-1,153,NA
368822-1,132,NA
368824-1,167,NA
368830-1,152,NA
368836-1,60,NA
368837-1,150,NA
368846-1,137,NA
368851-1,170,NA
368855-1,150,NA
368860-1,143,225324
368861-1,100,NA
368865-1,104,NA
368867-1,124,NA
368870-1,73,NA
368879-1,148,NA
368884-1,65,NA
368889-1,163,NA
368891-1,140,NA
368895-1,74,NA
368896-1,132,NA
368907-1,82,NA
368910-1,141,NA
368911-1,131,40324
368915-1,121,NA
368921-1,166,NA
368922-1,151,NA
368926-1,91,NA
368931-1,164,NA
368932-1,112,NA
368933-1,98,NA
368938-1,130,NA
368944-1,131,NA
368945-1,154,NA
368953-1,62,NA
368957-1,164,NA
368959-1,139,NA
368965-1,91,NA
368970-1,150,NA
368975-1,151,NA
